plateRSA;parkingIdRSA;uniqueIDRSA;makeAutomaticPaymentRSA
BAB693;100;PDPPATV8125335;true
BEE395;100;PDPPATV8125336;true
BCA603;100;PDPPATV8125337;true
AEC128;100;PDPPATV8125338;true
ABD474;100;PDPPATV8125339;true
BEE112;100;PDPPATV8125340;true
ABB792;100;PDPPATV8125341;true
AEB838;100;PDPPATV8125342;true
ADA182;100;PDPPATV8125343;true
BBB568;100;PDPPATV8125344;true
AAE319;100;PDPPATV8125345;true
BDC343;100;PDPPATV8125346;true
BBA396;100;PDPPATV8125347;true
BBD461;100;PDPPATV8125348;true
BCE252;100;PDPPATV8125349;true
BBD535;100;PDPPATV8125350;true
BAB787;100;PDPPATV8125351;true
ADA184;100;PDPPATV8125352;true
ADA185;100;PDPPATV8125353;true
BEE223;100;PDPPATV8125354;true
ACD191;100;PDPPATV8125355;true
CAE095;100;PDPPATV8125356;true
BEC413;100;PDPPATV8125357;true
ABB562;100;PDPPATV8125358;true
BEC414;100;PDPPATV8125359;true
BEB655;100;PDPPATV8125360;true
ABA141;100;PDPPATV8125361;true
BDE052;100;PDPPATV8125362;true
AAA994;100;PDPPATV8125363;true
BBE005;100;PDPPATV8125364;true
BED661;100;PDPPATV8125365;true
ACB989;100;PDPPATV8125366;true
BEC522;100;PDPPATV8125367;true
BEA903;100;PDPPATV8125368;true
ACD546;100;PDPPATV8125369;true
BEC523;100;PDPPATV8125370;true
BDA792;100;PDPPATV8125371;true
BDA793;100;PDPPATV8125372;true
ABB670;100;PDPPATV8125373;true
BEC524;100;PDPPATV8125374;true
ABB671;100;PDPPATV8125375;true
BBE007;100;PDPPATV8125376;true
CAC919;100;PDPPATV8125377;true
BDA794;100;PDPPATV8125378;true
BDA543;100;PDPPATV8125379;true
BEC279;100;PDPPATV8125380;true
BBE008;100;PDPPATV8125381;true
BAD726;100;PDPPATV8125382;true
BBC481;100;PDPPATV8125383;true
BAB893;100;PDPPATV8125384;true
BCE360;100;PDPPATV8125385;true
BAA781;100;PDPPATV8125386;true
ADD976;100;PDPPATV8125387;true
BAA782;100;PDPPATV8125388;true
ADD978;100;PDPPATV8125389;true
CAE435;100;PDPPATV8125390;true
BAB933;100;PDPPATV8125391;true
BDA580;100;PDPPATV8125392;true
BAC142;100;PDPPATV8125393;true
BAA990;100;PDPPATV8125394;true
BAB365;100;PDPPATV8125395;true
BBC864;100;PDPPATV8125396;true
ACC998;100;PDPPATV8125397;true
CAD276;100;PDPPATV8125398;true
ABB141;100;PDPPATV8125399;true
BBC939;100;PDPPATV8125400;true
CAD900;100;PDPPATV8125401;true
CAD344;100;PDPPATV8125402;true
BBD204;100;PDPPATV8125403;true
BEB945;100;PDPPATV8125404;true
BBD470;100;PDPPATV8125405;true
BBA732;100;PDPPATV8125406;true
CAD626;100;PDPPATV8125407;true
CAD277;100;PDPPATV8125408;true
BAB603;100;PDPPATV8125409;true
BBD205;100;PDPPATV8125410;true
BCC531;100;PDPPATV8125411;true
BCE643;100;PDPPATV8125412;true
AED895;100;PDPPATV8125413;true
BEB306;100;PDPPATV8125414;true
BBD471;100;PDPPATV8125415;true
BDA260;100;PDPPATV8125416;true
CAB160;100;PDPPATV8125417;true
ADD224;100;PDPPATV8125418;true
CAB084;100;PDPPATV8125419;true
ABE045;100;PDPPATV8125420;true
ADD207;100;PDPPATV8125421;true
AAC270;100;PDPPATV8125422;true
AAC271;100;PDPPATV8125423;true
ACC159;100;PDPPATV8125424;true
BAA806;100;PDPPATV8125425;true
BAB533;100;PDPPATV8125426;true
BEB852;100;PDPPATV8125427;true
BBD477;100;PDPPATV8125428;true
BBD479;100;PDPPATV8125429;true
ADE823;100;PDPPATV8125430;true
ADE546;100;PDPPATV8125431;true
CAD919;100;PDPPATV8125432;true
ADE548;100;PDPPATV8125433;true
ABB139;100;PDPPATV8125434;true
ACC701;100;PDPPATV8125435;true
BAB610;100;PDPPATV8125436;true
CAD505;100;PDPPATV8125437;true
BAB252;100;PDPPATV8125438;true
ADE851;100;PDPPATV8125439;true
BEB516;100;PDPPATV8125440;true
CAD909;100;PDPPATV8125441;true
BEB517;100;PDPPATV8125442;true
BCE995;100;PDPPATV8125443;true
BBD082;100;PDPPATV8125444;true
ABA841;100;PDPPATV8125445;true
BEB706;100;PDPPATV8125446;true
ABA951;100;PDPPATV8125447;true
AEA414;100;PDPPATV8125448;true
CAD537;100;PDPPATV8125449;true
ADD245;100;PDPPATV8125450;true
BDA062;100;PDPPATV8125451;true
BBD180;100;PDPPATV8125452;true
ACC694;100;PDPPATV8125453;true
BAA963;100;PDPPATV8125454;true
BEA266;100;PDPPATV8125455;true
AEB725;100;PDPPATV8125456;true
BBD184;100;PDPPATV8125457;true
BCE612;100;PDPPATV8125458;true
BEB711;100;PDPPATV8125459;true
ADE648;100;PDPPATV8125460;true
AEC887;100;PDPPATV8125461;true
BBD567;100;PDPPATV8125462;true
BCB308;100;PDPPATV8125463;true
ABB564;100;PDPPATV8125464;true
AEA116;100;PDPPATV8125465;true
AEA117;100;PDPPATV8125466;true
CAD005;100;PDPPATV8125467;true
ADA087;100;PDPPATV8125468;true
AEB826;100;PDPPATV8125469;true
ACC095;100;PDPPATV8125470;true
BDC230;100;PDPPATV8125471;true
BAA927;100;PDPPATV8125472;true
ADD916;100;PDPPATV8125473;true
AEB827;100;PDPPATV8125474;true
ACB849;100;PDPPATV8125475;true
BEE106;100;PDPPATV8125476;true
ABD300;100;PDPPATV8125477;true
ADA092;100;PDPPATV8125478;true
ACE685;100;PDPPATV8125479;true
ACE686;100;PDPPATV8125480;true
AAB423;100;PDPPATV8125481;true
AAB559;100;PDPPATV8125482;true
BDB892;100;PDPPATV8125483;true
ACB850;100;PDPPATV8125484;true
ADD624;100;PDPPATV8125485;true
ABD301;100;PDPPATV8125486;true
BEC424;100;PDPPATV8125487;true
BCA644;100;PDPPATV8125488;true
CAE438;100;PDPPATV8125489;true
CAE439;100;PDPPATV8125490;true
ADA226;100;PDPPATV8125491;true
BDC388;100;PDPPATV8125492;true
ABB646;100;PDPPATV8125493;true
BEA830;100;PDPPATV8125494;true
ABC761;100;PDPPATV8125495;true
AEB435;100;PDPPATV8125496;true
AAA993;100;PDPPATV8125497;true
ACE687;100;PDPPATV8125498;true
BAC145;100;PDPPATV8125499;true
BAC146;100;PDPPATV8125500;true
AEA337;100;PDPPATV8125501;true
CAC851;100;PDPPATV8125502;true
ACC145;100;PDPPATV8125503;true
BAC143;100;PDPPATV8125504;true
AEA167;100;PDPPATV8125505;true
BAB934;100;PDPPATV8125506;true
ACD521;100;PDPPATV8125507;true
ABB645;100;PDPPATV8125508;true
ADD507;100;PDPPATV8125509;true
BDA581;100;PDPPATV8125510;true
BDA582;100;PDPPATV8125511;true
BEA667;100;PDPPATV8125512;true
BBD779;100;PDPPATV8125513;true
CAC683;100;PDPPATV8125514;true
CAC684;100;PDPPATV8125515;true
BAA450;100;PDPPATV8125516;true
ADD545;100;PDPPATV8125517;true
ACD332;100;PDPPATV8125518;true
CAE259;100;PDPPATV8125519;true
BCE056;100;PDPPATV8125520;true
BAB935;100;PDPPATV8125521;true
BDA583;100;PDPPATV8125522;true
BDA664;100;PDPPATV8125523;true
BCE013;100;PDPPATV8125524;true
CAE318;100;PDPPATV8125525;true
CAE319;100;PDPPATV8125526;true
BBC282;100;PDPPATV8125527;true
ADD505;100;PDPPATV8125528;true
ADD766;100;PDPPATV8125529;true
ACD380;100;PDPPATV8125530;true
ACC024;100;PDPPATV8125531;true
ABB496;100;PDPPATV8125532;true
BEC355;100;PDPPATV8125533;true
CAC941;100;PDPPATV8125534;true
BAA679;100;PDPPATV8125535;true
BEC356;100;PDPPATV8125536;true
ACE690;100;PDPPATV8125537;true
BCE293;100;PDPPATV8125538;true
ABA119;100;PDPPATV8125539;true
ACB975;100;PDPPATV8125540;true
BCE219;100;PDPPATV8125541;true
BAA618;100;PDPPATV8125542;true
BCE088;100;PDPPATV8125543;true
BEA740;100;PDPPATV8125544;true
BCE090;100;PDPPATV8125545;true
CAD308;100;PDPPATV8125546;true
ABA987;100;PDPPATV8125547;true
AAB143;100;PDPPATV8125548;true
BCB338;100;PDPPATV8125549;true
ADA948;100;PDPPATV8125550;true
AEC920;100;PDPPATV8125551;true
BCB331;100;PDPPATV8125552;true
ADE828;100;PDPPATV8125553;true
AEB562;100;PDPPATV8125554;true
ACC927;100;PDPPATV8125555;true
ABB077;100;PDPPATV8125556;true
BAB591;100;PDPPATV8125557;true
ADE769;100;PDPPATV8125558;true
AAB146;100;PDPPATV8125559;true
ACE834;100;PDPPATV8125560;true
BED824;100;PDPPATV8125561;true
BBD464;100;PDPPATV8125562;true
ADE831;100;PDPPATV8125563;true
BAD336;100;PDPPATV8125564;true
ADE490;100;PDPPATV8125565;true
BAE889;100;PDPPATV8125566;true
BCE869;100;PDPPATV8125567;true
BDA076;100;PDPPATV8125568;true
BBD092;100;PDPPATV8125569;true
BBC026;100;PDPPATV8125570;true
ADE193;100;PDPPATV8125571;true
BCE023;100;PDPPATV8125572;true
BBD165;100;PDPPATV8125573;true
BBD166;100;PDPPATV8125574;true
ACB892;100;PDPPATV8125575;true
BAB426;100;PDPPATV8125576;true
CAD685;100;PDPPATV8125577;true
ABA484;100;PDPPATV8125578;true
ADE669;100;PDPPATV8125579;true
ADE670;100;PDPPATV8125580;true
BCC233;100;PDPPATV8125581;true
ADE672;100;PDPPATV8125582;true
AAD190;100;PDPPATV8125583;true
CAD392;100;PDPPATV8125584;true
AEA048;100;PDPPATV8125585;true
AEA049;100;PDPPATV8125586;true
BAB812;100;PDPPATV8125587;true
BAB813;100;PDPPATV8125588;true
ABB348;100;PDPPATV8125589;true
ACC969;100;PDPPATV8125590;true
BDA206;100;PDPPATV8125591;true
BEB219;100;PDPPATV8125592;true
BAD954;100;PDPPATV8125593;true
AEC171;100;PDPPATV8125594;true
ADD942;100;PDPPATV8125595;true
ABD078;100;PDPPATV8125596;true
ACC121;100;PDPPATV8125597;true
ADD943;100;PDPPATV8125598;true
BBC588;100;PDPPATV8125599;true
BCA418;100;PDPPATV8125600;true
ADE350;100;PDPPATV8125601;true
BAA761;100;PDPPATV8125602;true
ACA220;100;PDPPATV8125603;true
BED567;100;PDPPATV8125604;true
BCE377;100;PDPPATV8125605;true
ACD184;100;PDPPATV8125606;true
BEC136;100;PDPPATV8125607;true
BAC147;100;PDPPATV8125608;true
ACB931;100;PDPPATV8125609;true
BAA573;100;PDPPATV8125610;true
BCE170;100;PDPPATV8125611;true
ADD714;100;PDPPATV8125612;true
BCE171;100;PDPPATV8125613;true
BCE172;100;PDPPATV8125614;true
ADC148;100;PDPPATV8125615;true
AAD548;100;PDPPATV8125616;true
BCC595;100;PDPPATV8125617;true
BBA478;100;PDPPATV8125618;true
CAB829;100;PDPPATV8125619;true
CAA936;100;PDPPATV8125620;true
ADC716;100;PDPPATV8125621;true
ADC717;100;PDPPATV8125622;true
AEE565;100;PDPPATV8125623;true
ACE645;100;PDPPATV8125624;true
AEE087;100;PDPPATV8125625;true
BCD135;100;PDPPATV8125626;true
AAD602;100;PDPPATV8125627;true
ACB832;100;PDPPATV8125628;true
BDE411;100;PDPPATV8125629;true
AEE088;100;PDPPATV8125630;true
BDE870;100;PDPPATV8125631;true
AAE136;100;PDPPATV8125632;true
ACB834;100;PDPPATV8125633;true
ADC741;100;PDPPATV8125634;true
CAD061;100;PDPPATV8125635;true
ADE026;100;PDPPATV8125636;true
BBC615;100;PDPPATV8125637;true
ADD973;100;PDPPATV8125638;true
BCD813;100;PDPPATV8125639;true
AEA315;100;PDPPATV8125640;true
ACC142;100;PDPPATV8125641;true
CAD063;100;PDPPATV8125642;true
BCE380;100;PDPPATV8125643;true
BBC617;100;PDPPATV8125644;true
ACD516;100;PDPPATV8125645;true
ACD517;100;PDPPATV8125646;true
BEA741;100;PDPPATV8125647;true
BCE091;100;PDPPATV8125648;true
BAA485;100;PDPPATV8125649;true
ABA028;100;PDPPATV8125650;true
ACB952;100;PDPPATV8125651;true
ACB953;100;PDPPATV8125652;true
ACB846;100;PDPPATV8125653;true
BBC310;100;PDPPATV8125654;true
BAA593;100;PDPPATV8125655;true
ABB228;100;PDPPATV8125656;true
BAB674;100;PDPPATV8125657;true
ABB230;100;PDPPATV8125658;true
CAD996;100;PDPPATV8125659;true
ACC343;100;PDPPATV8125660;true
BDA328;100;PDPPATV8125661;true
ADE937;100;PDPPATV8125662;true
ABB248;100;PDPPATV8125663;true
CAE021;100;PDPPATV8125664;true
CAE022;100;PDPPATV8125665;true
BEC204;100;PDPPATV8125666;true
ACD236;100;PDPPATV8125667;true
BBD202;100;PDPPATV8125668;true
BAB111;100;PDPPATV8125669;true
BAD844;100;PDPPATV8125670;true
BEE226;100;PDPPATV8125671;true
BAE434;100;PDPPATV8125672;true
BAE094;100;PDPPATV8125673;true
ACA605;100;PDPPATV8125674;true
BDE423;100;PDPPATV8125675;true
BDC460;100;PDPPATV8125676;true
CAB884;100;PDPPATV8125677;true
AAB665;100;PDPPATV8125678;true
AEC052;100;PDPPATV8125679;true
CAA632;100;PDPPATV8125680;true
CAB592;100;PDPPATV8125681;true
AAB667;100;PDPPATV8125682;true
ABD320;100;PDPPATV8125683;true
ACA606;100;PDPPATV8125684;true
CAC810;100;PDPPATV8125685;true
BBC358;100;PDPPATV8125686;true
ACB894;100;PDPPATV8125687;true
BEA781;100;PDPPATV8125688;true
BCE121;100;PDPPATV8125689;true
BAD158;100;PDPPATV8125690;true
AEB406;100;PDPPATV8125691;true
AAA962;100;PDPPATV8125692;true
BDB862;100;PDPPATV8125693;true
ACE651;100;PDPPATV8125694;true
BAD159;100;PDPPATV8125695;true
ABB056;100;PDPPATV8125696;true
BCA088;100;PDPPATV8125697;true
BAD187;100;PDPPATV8125698;true
AEB428;100;PDPPATV8125699;true
BEB872;100;PDPPATV8125700;true
BDA194;100;PDPPATV8125701;true
BBD408;100;PDPPATV8125702;true
ADE675;100;PDPPATV8125703;true
AAB359;100;PDPPATV8125704;true
BEC138;100;PDPPATV8125705;true
ACC138;100;PDPPATV8125706;true
BCD313;100;PDPPATV8125707;true
ACB054;100;PDPPATV8125708;true
ABD231;100;PDPPATV8125709;true
ACB787;100;PDPPATV8125710;true
AEB892;100;PDPPATV8125711;true
ADE904;100;PDPPATV8125712;true
BEC018;100;PDPPATV8125713;true
ADC054;100;PDPPATV8125714;true
ABB241;100;PDPPATV8125715;true
BDE204;100;PDPPATV8125716;true
BAB688;100;PDPPATV8125717;true
BEC041;100;PDPPATV8125718;true
BDA416;100;PDPPATV8125719;true
ADC900;100;PDPPATV8125720;true
BBB456;100;PDPPATV8125721;true
BBC695;100;PDPPATV8125722;true
ABA367;100;PDPPATV8125723;true
CAD134;100;PDPPATV8125724;true
CAD135;100;PDPPATV8125725;true
AAE383;100;PDPPATV8125726;true
ABE879;100;PDPPATV8125727;true
BCE492;100;PDPPATV8125728;true
ABE880;100;PDPPATV8125729;true
AED563;100;PDPPATV8125730;true
ACC214;100;PDPPATV8125731;true
ABA368;100;PDPPATV8125732;true
ABE881;100;PDPPATV8125733;true
BAA853;100;PDPPATV8125734;true
CAD137;100;PDPPATV8125735;true
AEB887;100;PDPPATV8125736;true
BEE186;100;PDPPATV8125737;true
BAA854;100;PDPPATV8125738;true
BBB708;100;PDPPATV8125739;true
BAA780;100;PDPPATV8125740;true
BDA493;100;PDPPATV8125741;true
CAE173;100;PDPPATV8125742;true
BEB030;100;PDPPATV8125743;true
BAA762;100;PDPPATV8125744;true
ABA266;100;PDPPATV8125745;true
BAA763;100;PDPPATV8125746;true
ABA286;100;PDPPATV8125747;true
BAB856;100;PDPPATV8125748;true
ADD737;100;PDPPATV8125749;true
ACB813;100;PDPPATV8125750;true
AAB643;100;PDPPATV8125751;true
ACB814;100;PDPPATV8125752;true
ADD605;100;PDPPATV8125753;true
BCD989;100;PDPPATV8125754;true
BAA590;100;PDPPATV8125755;true
ACB842;100;PDPPATV8125756;true
CAC741;100;PDPPATV8125757;true
AAE995;100;PDPPATV8125758;true
ABD273;100;PDPPATV8125759;true
ACB797;100;PDPPATV8125760;true
BDD184;100;PDPPATV8125761;true
ABA164;100;PDPPATV8125762;true
BCE063;100;PDPPATV8125763;true
CAC934;100;PDPPATV8125764;true
CAC744;100;PDPPATV8125765;true
CAC719;100;PDPPATV8125766;true
BBC346;100;PDPPATV8125767;true
BCE271;100;PDPPATV8125768;true
CAC720;100;PDPPATV8125769;true
BAA674;100;PDPPATV8125770;true
ACB723;100;PDPPATV8125771;true
ACB879;100;PDPPATV8125772;true
AAE882;100;PDPPATV8125773;true
BBC190;100;PDPPATV8125774;true
BCE134;100;PDPPATV8125775;true
ACB815;100;PDPPATV8125776;true
BBC495;100;PDPPATV8125777;true
CAC937;100;PDPPATV8125778;true
ACB915;100;PDPPATV8125779;true
ADD704;100;PDPPATV8125780;true
RRR123;100;PDPPATV8125781;true
HHH000;100;PDPPATV8125782;true
KKK888;100;PDPPATV8125783;true
JJJ123;100;PDPPATV8125784;true
SSS119;100;PDPPATV8125785;true
NNN155;100;PDPPATV8125786;true
VVV007;100;PDPPATV8125787;true
LLL990;100;PDPPATV8125788;true
AOR071;100;PDPPATV8125789;true
NNN123;100;PDPPATV8125790;true
SAS828;100;PDPPATV8125791;true
JJJ828;100;PDPPATV8125792;true
BBM562;100;PDPPATV8125793;true
RTG789;100;PDPPATV8125794;true
FTR135;100;PDPPATV8125795;true
FFF117;100;PDPPATV8125796;true
JSU111;100;PDPPATV8125797;true
BBB834;100;PDPPATV8125798;true
ACB470;100;PDPPATV8125799;true
BDA090;100;PDPPATV8125800;true
ABB102;100;PDPPATV8125801;true
ACC820;100;PDPPATV8125802;true
ACC570;100;PDPPATV8125803;true
BCE829;100;PDPPATV8125804;true
BEB490;100;PDPPATV8125805;true
BEE424;100;PDPPATV8125806;true
AEA396;100;PDPPATV8125807;true
CAE494;100;PDPPATV8125808;true
BAC192;100;PDPPATV8125809;true
CAE519;100;PDPPATV8125810;true
BBE061;100;PDPPATV8125811;true
AEB455;100;PDPPATV8125812;true
ADE051;100;PDPPATV8125813;true
BCE632;100;PDPPATV8125814;true
BCE633;100;PDPPATV8125815;true
ACC339;100;PDPPATV8125816;true
BBC745;100;PDPPATV8125817;true
CAD230;100;PDPPATV8125818;true
BCE611;100;PDPPATV8125819;true
BAB276;100;PDPPATV8125820;true
ADE092;100;PDPPATV8125821;true
BEB179;100;PDPPATV8125822;true
ACC256;100;PDPPATV8125823;true
ABB418;100;PDPPATV8125824;true
ABB419;100;PDPPATV8125825;true
BBD255;100;PDPPATV8125826;true
ACD302;100;PDPPATV8125827;true
BDA033;100;PDPPATV8125828;true
BDA034;100;PDPPATV8125829;true
AEA131;100;PDPPATV8125830;true
BAB978;100;PDPPATV8125831;true
ABB597;100;PDPPATV8125832;true
AEE733;100;PDPPATV8125833;true
BDA724;100;PDPPATV8125834;true
BBD923;100;PDPPATV8125835;true
ADC901;100;PDPPATV8125836;true
ACB060;100;PDPPATV8125837;true
BEC142;100;PDPPATV8125838;true
ACB087;100;PDPPATV8125839;true
BDA421;100;PDPPATV8125840;true
CAC473;100;PDPPATV8125841;true
AEA016;100;PDPPATV8125842;true
ACD339;100;PDPPATV8125843;true
ACD340;100;PDPPATV8125844;true
ABA223;100;PDPPATV8125845;true
BAA729;100;PDPPATV8125846;true
BBD786;100;PDPPATV8125847;true
CAE266;100;PDPPATV8125848;true
BDA594;100;PDPPATV8125849;true
BAB943;100;PDPPATV8125850;true
BBD787;100;PDPPATV8125851;true
ACD342;100;PDPPATV8125852;true
BBD788;100;PDPPATV8125853;true
BEE105;100;PDPPATV8125854;true
BAD602;100;PDPPATV8125855;true
ACD343;100;PDPPATV8125856;true
ABB462;100;PDPPATV8125857;true
BEA765;100;PDPPATV8125858;true
AAB422;100;PDPPATV8125859;true
CAC802;100;PDPPATV8125860;true
ABA653;100;PDPPATV8125861;true
BAB144;100;PDPPATV8125862;true
BBD641;100;PDPPATV8125863;true
BAB170;100;PDPPATV8125864;true
BDA434;100;PDPPATV8125865;true
BCE547;100;PDPPATV8125866;true
BCC238;100;PDPPATV8125867;true
ABA424;100;PDPPATV8125868;true
ABB381;100;PDPPATV8125869;true
BDA435;100;PDPPATV8125870;true
ACD245;100;PDPPATV8125871;true
BBD642;100;PDPPATV8125872;true
AEE000;100;PDPPATV8125873;true
ACA303;100;PDPPATV8125874;true
BEA821;100;PDPPATV8125875;true
BBC398;100;PDPPATV8125876;true
BAA562;100;PDPPATV8125877;true
ABA063;100;PDPPATV8125878;true
ACB916;100;PDPPATV8125879;true
BEA822;100;PDPPATV8125880;true
ACB919;100;PDPPATV8125881;true
BEA823;100;PDPPATV8125882;true
BEA722;100;PDPPATV8125883;true
BEA801;100;PDPPATV8125884;true
BCE155;100;PDPPATV8125885;true
BBD907;100;PDPPATV8125886;true
AFD324;100;PDPPATV8125887;true
ACC465;100;PDPPATV8125888;true
BCD708;100;PDPPATV8125889;true
BEA377;100;PDPPATV8125890;true
BBB978;100;PDPPATV8125891;true
BCD734;100;PDPPATV8125892;true
BDC336;100;PDPPATV8125893;true
BAD794;100;PDPPATV8125894;true
ABD376;100;PDPPATV8125895;true
BEA257;100;PDPPATV8125896;true
CAC241;100;PDPPATV8125897;true
AAE509;100;PDPPATV8125898;true
AEE971;100;PDPPATV8125899;true
BEA260;100;PDPPATV8125900;true
CAC243;100;PDPPATV8125901;true
BAA008;100;PDPPATV8125902;true
ABD277;100;PDPPATV8125903;true
CAC274;100;PDPPATV8125904;true
AAB502;100;PDPPATV8125905;true
ACB406;100;PDPPATV8125906;true
BBB900;100;PDPPATV8125907;true
BAD676;100;PDPPATV8125908;true
BEA434;100;PDPPATV8125909;true
AAB534;100;PDPPATV8125910;true
BBB818;100;PDPPATV8125911;true
BEA292;100;PDPPATV8125912;true
BBB819;100;PDPPATV8125913;true
ACB335;100;PDPPATV8125914;true
BDC337;100;PDPPATV8125915;true
BDC338;100;PDPPATV8125916;true
CAC276;100;PDPPATV8125917;true
ABD278;100;PDPPATV8125918;true
BAA010;100;PDPPATV8125919;true
ABD279;100;PDPPATV8125920;true
BAA165;100;PDPPATV8125921;true
BBC052;100;PDPPATV8125922;true
ABE857;100;PDPPATV8125923;true
AEE756;100;PDPPATV8125924;true
BDA417;100;PDPPATV8125925;true
ABA452;100;PDPPATV8125926;true
ACC286;100;PDPPATV8125927;true
ABB300;100;PDPPATV8125928;true
AEE850;100;PDPPATV8125929;true
BBB566;100;PDPPATV8125930;true
BCD344;100;PDPPATV8125931;true
ACB088;100;PDPPATV8125932;true
BCC183;100;PDPPATV8125933;true
AAD129;100;PDPPATV8125934;true
ADC926;100;PDPPATV8125935;true
AEC098;100;PDPPATV8125936;true
ADA349;100;PDPPATV8125937;true
BCE176;100;PDPPATV8125938;true
AEC099;100;PDPPATV8125939;true
ACB972;100;PDPPATV8125940;true
BEA836;100;PDPPATV8125941;true
BCE251;100;PDPPATV8125942;true
CAA823;100;PDPPATV8125943;true
BAC076;100;PDPPATV8125944;true
BAC077;100;PDPPATV8125945;true
CAE338;100;PDPPATV8125946;true
BEC446;100;PDPPATV8125947;true
BBD924;100;PDPPATV8125948;true
BDA726;100;PDPPATV8125949;true
ABB303;100;PDPPATV8125950;true
ABD220;100;PDPPATV8125951;true
BEE419;100;PDPPATV8125952;true
BCA828;100;PDPPATV8125953;true
AEC168;100;PDPPATV8125954;true
BBB542;100;PDPPATV8125955;true
ABA263;100;PDPPATV8125956;true
BBC586;100;PDPPATV8125957;true
ADE122;100;PDPPATV8125958;true
ABA264;100;PDPPATV8125959;true
ACA962;100;PDPPATV8125960;true
BAB062;100;PDPPATV8125961;true
ACD454;100;PDPPATV8125962;true
AEA028;100;PDPPATV8125963;true
ABB335;100;PDPPATV8125964;true
BAB655;100;PDPPATV8125965;true
BCC643;100;PDPPATV8125966;true
BDE344;100;PDPPATV8125967;true
BBA710;100;PDPPATV8125968;true
BDE345;100;PDPPATV8125969;true
AAD592;100;PDPPATV8125970;true
BDE346;100;PDPPATV8125971;true
ADC047;100;PDPPATV8125972;true
ADC049;100;PDPPATV8125973;true
AEE002;100;PDPPATV8125974;true
AAD235;100;PDPPATV8125975;true
BCC294;100;PDPPATV8125976;true
ADA254;100;PDPPATV8125977;true
ABD367;100;PDPPATV8125978;true
BCC681;100;PDPPATV8125979;true
ABE967;100;PDPPATV8125980;true
BBA888;100;PDPPATV8125981;true
CAB910;100;PDPPATV8125982;true
BEA186;100;PDPPATV8125983;true
ACA261;100;PDPPATV8125984;true
ADE943;100;PDPPATV8125985;true
ACA277;100;PDPPATV8125986;true
BBC192;100;PDPPATV8125987;true
ADD511;100;PDPPATV8125988;true
BBC595;100;PDPPATV8125989;true
ACD369;100;PDPPATV8125990;true
ABB492;100;PDPPATV8125991;true
ABB493;100;PDPPATV8125992;true
BCE383;100;PDPPATV8125993;true
BDA627;100;PDPPATV8125994;true
AAE914;100;PDPPATV8125995;true
ABB494;100;PDPPATV8125996;true
BBD820;100;PDPPATV8125997;true
CAE289;100;PDPPATV8125998;true
ACB725;100;PDPPATV8125999;true
ADD515;100;PDPPATV8126000;true
AEB940;100;PDPPATV8126001;true
BAD707;100;PDPPATV8126002;true
AEB941;100;PDPPATV8126003;true
BCA597;100;PDPPATV8126004;true
AAB309;100;PDPPATV8126005;true
AAB310;100;PDPPATV8126006;true
AAB334;100;PDPPATV8126007;true
AAB337;100;PDPPATV8126008;true
AEB744;100;PDPPATV8126009;true
BEA282;100;PDPPATV8126010;true
BAD965;100;PDPPATV8126011;true
ACB331;100;PDPPATV8126012;true
ACE987;100;PDPPATV8126013;true
BCA849;100;PDPPATV8126014;true
BAA003;100;PDPPATV8126015;true
BDC139;100;PDPPATV8126016;true
CAC270;100;PDPPATV8126017;true
BAD500;100;PDPPATV8126018;true
AAE720;100;PDPPATV8126019;true
BCD802;100;PDPPATV8126020;true
ACE989;100;PDPPATV8126021;true
BAA220;100;PDPPATV8126022;true
BBC028;100;PDPPATV8126023;true
BCD571;100;PDPPATV8126024;true
BCD803;100;PDPPATV8126025;true
BAD502;100;PDPPATV8126026;true
ADD349;100;PDPPATV8126027;true
CAC496;100;PDPPATV8126028;true
AAE527;100;PDPPATV8126029;true
BEA289;100;PDPPATV8126030;true
ACE997;100;PDPPATV8126031;true
CAC273;100;PDPPATV8126032;true
ADD167;100;PDPPATV8126033;true
BAA007;100;PDPPATV8126034;true
ADD168;100;PDPPATV8126035;true
CAC517;100;PDPPATV8126036;true
AAB766;100;PDPPATV8126037;true
AEC179;100;PDPPATV8126038;true
BEE437;100;PDPPATV8126039;true
BED991;100;PDPPATV8126040;true
BBB867;100;PDPPATV8126041;true
ADD365;100;PDPPATV8126042;true
BCD838;100;PDPPATV8126043;true
AAE573;100;PDPPATV8126044;true
BAA058;100;PDPPATV8126045;true
ACE837;100;PDPPATV8126046;true
ADD883;100;PDPPATV8126047;true
AEE659;100;PDPPATV8126048;true
ACD455;100;PDPPATV8126049;true
BDA704;100;PDPPATV8126050;true
ADC825;100;PDPPATV8126051;true
ABB586;100;PDPPATV8126052;true
AAE204;100;PDPPATV8126053;true
AEE660;100;PDPPATV8126054;true
BDA706;100;PDPPATV8126055;true
BAB103;100;PDPPATV8126056;true
ACA963;100;PDPPATV8126057;true
BAB104;100;PDPPATV8126058;true
CAD377;100;PDPPATV8126059;true
ADE292;100;PDPPATV8126060;true
CAD379;100;PDPPATV8126061;true
ACA964;100;PDPPATV8126062;true
BCE732;100;PDPPATV8126063;true
ACC456;100;PDPPATV8126064;true
ACC457;100;PDPPATV8126065;true
ABA606;100;PDPPATV8126066;true
AAA940;100;PDPPATV8126067;true
AEE662;100;PDPPATV8126068;true
