plateRS;parkingIdRS;uniqueIDRS;makeAutomaticPaymentRS
ACD105;100;PDPEV27086339;true
BAD887;100;PDPEV27086340;true
BAD888;100;PDPEV27086341;true
BAB690;100;PDPEV27086342;true
ACD106;100;PDPEV27086343;true
AEC100;100;PDPEV27086344;true
BAD911;100;PDPEV27086345;true
BEE219;100;PDPEV27086346;true
BAB692;100;PDPEV27086347;true
BEE220;100;PDPEV27086348;true
BAB693;100;PDPEV27086349;true
BEE395;100;PDPEV27086350;true
BCA603;100;PDPEV27086351;true
AEC128;100;PDPEV27086352;true
ABD474;100;PDPEV27086353;true
BEE112;100;PDPEV27086354;true
ABB792;100;PDPEV27086355;true
AEB838;100;PDPEV27086356;true
ADA182;100;PDPEV27086357;true
BBB568;100;PDPEV27086358;true
AAE319;100;PDPEV27086359;true
BDC343;100;PDPEV27086360;true
BBA396;100;PDPEV27086361;true
BBD461;100;PDPEV27086362;true
BCE252;100;PDPEV27086363;true
BBD535;100;PDPEV27086364;true
BAB787;100;PDPEV27086365;true
ADA184;100;PDPEV27086366;true
ADA185;100;PDPEV27086367;true
BEE223;100;PDPEV27086368;true
ACD191;100;PDPEV27086369;true
CAE095;100;PDPEV27086370;true
BEC413;100;PDPEV27086371;true
ABB562;100;PDPEV27086372;true
BEC414;100;PDPEV27086373;true
BEB655;100;PDPEV27086374;true
ABA141;100;PDPEV27086375;true
BDE052;100;PDPEV27086376;true
AAA994;100;PDPEV27086377;true
BBE005;100;PDPEV27086378;true
BED661;100;PDPEV27086379;true
ACB989;100;PDPEV27086380;true
BEC522;100;PDPEV27086381;true
BEA903;100;PDPEV27086382;true
ACD546;100;PDPEV27086383;true
BEC523;100;PDPEV27086384;true
BDA792;100;PDPEV27086385;true
BDA793;100;PDPEV27086386;true
ABB670;100;PDPEV27086387;true
BEC524;100;PDPEV27086388;true
ABB671;100;PDPEV27086389;true
BBE007;100;PDPEV27086390;true
CAC919;100;PDPEV27086391;true
BDA794;100;PDPEV27086392;true
BDA543;100;PDPEV27086393;true
BEC279;100;PDPEV27086394;true
BBE008;100;PDPEV27086395;true
BAD726;100;PDPEV27086396;true
BBC481;100;PDPEV27086397;true
BAB893;100;PDPEV27086398;true
BCE360;100;PDPEV27086399;true
BAA781;100;PDPEV27086400;true
ADD976;100;PDPEV27086401;true
BAA782;100;PDPEV27086402;true
ADD978;100;PDPEV27086403;true
CAE435;100;PDPEV27086404;true
BAB933;100;PDPEV27086405;true
BDA580;100;PDPEV27086406;true
BAC142;100;PDPEV27086407;true
BAA990;100;PDPEV27086408;true
BAB365;100;PDPEV27086409;true
BBC864;100;PDPEV27086410;true
ACC998;100;PDPEV27086411;true
CAD276;100;PDPEV27086412;true
ABB141;100;PDPEV27086413;true
BBC939;100;PDPEV27086414;true
CAD900;100;PDPEV27086415;true
CAD344;100;PDPEV27086416;true
BBD204;100;PDPEV27086417;true
BEB945;100;PDPEV27086418;true
BBD470;100;PDPEV27086419;true
BBA732;100;PDPEV27086420;true
CAD626;100;PDPEV27086421;true
CAD277;100;PDPEV27086422;true
BAB603;100;PDPEV27086423;true
BBD205;100;PDPEV27086424;true
BCC531;100;PDPEV27086425;true
BCE643;100;PDPEV27086426;true
AED895;100;PDPEV27086427;true
BEB306;100;PDPEV27086428;true
BBD471;100;PDPEV27086429;true
BDA260;100;PDPEV27086430;true
CAB160;100;PDPEV27086431;true
ADD224;100;PDPEV27086432;true
CAB084;100;PDPEV27086433;true
ABE045;100;PDPEV27086434;true
ADD207;100;PDPEV27086435;true
AAC270;100;PDPEV27086436;true
AAC271;100;PDPEV27086437;true
ACC159;100;PDPEV27086438;true
BAA806;100;PDPEV27086439;true
BAB533;100;PDPEV27086440;true
BEB852;100;PDPEV27086441;true
BBD477;100;PDPEV27086442;true
BBD479;100;PDPEV27086443;true
ADE823;100;PDPEV27086444;true
ADE546;100;PDPEV27086445;true
CAD919;100;PDPEV27086446;true
ADE548;100;PDPEV27086447;true
ABB139;100;PDPEV27086448;true
ACC701;100;PDPEV27086449;true
BAB610;100;PDPEV27086450;true
CAD505;100;PDPEV27086451;true
BAB252;100;PDPEV27086452;true
ADE851;100;PDPEV27086453;true
BEB516;100;PDPEV27086454;true
CAD909;100;PDPEV27086455;true
BEB517;100;PDPEV27086456;true
BCE995;100;PDPEV27086457;true
BBD082;100;PDPEV27086458;true
ABA841;100;PDPEV27086459;true
BEB706;100;PDPEV27086460;true
ABA951;100;PDPEV27086461;true
AEA414;100;PDPEV27086462;true
CAD537;100;PDPEV27086463;true
ADD245;100;PDPEV27086464;true
BDA062;100;PDPEV27086465;true
BBD180;100;PDPEV27086466;true
ACC694;100;PDPEV27086467;true
BAA963;100;PDPEV27086468;true
BEA266;100;PDPEV27086469;true
AEB725;100;PDPEV27086470;true
BBD184;100;PDPEV27086471;true
BCE612;100;PDPEV27086472;true
BEB711;100;PDPEV27086473;true
ADE648;100;PDPEV27086474;true
AEC887;100;PDPEV27086475;true
BBD567;100;PDPEV27086476;true
BCB308;100;PDPEV27086477;true
ABB564;100;PDPEV27086478;true
AEA116;100;PDPEV27086479;true
AEA117;100;PDPEV27086480;true
CAD005;100;PDPEV27086481;true
ADA087;100;PDPEV27086482;true
AEB826;100;PDPEV27086483;true
ACC095;100;PDPEV27086484;true
BDC230;100;PDPEV27086485;true
BAA927;100;PDPEV27086486;true
ADD916;100;PDPEV27086487;true
AEB827;100;PDPEV27086488;true
ACB849;100;PDPEV27086489;true
BEE106;100;PDPEV27086490;true
ABD300;100;PDPEV27086491;true
ADA092;100;PDPEV27086492;true
ACE685;100;PDPEV27086493;true
ACE686;100;PDPEV27086494;true
AAB423;100;PDPEV27086495;true
AAB559;100;PDPEV27086496;true
BDB892;100;PDPEV27086497;true
ACB850;100;PDPEV27086498;true
ADD624;100;PDPEV27086499;true
ABD301;100;PDPEV27086500;true
BEC424;100;PDPEV27086501;true
BCA644;100;PDPEV27086502;true
CAE438;100;PDPEV27086503;true
CAE439;100;PDPEV27086504;true
ADA226;100;PDPEV27086505;true
BDC388;100;PDPEV27086506;true
ABB646;100;PDPEV27086507;true
BEA830;100;PDPEV27086508;true
ABC761;100;PDPEV27086509;true
AEB435;100;PDPEV27086510;true
AAA993;100;PDPEV27086511;true
ACE687;100;PDPEV27086512;true
BAC145;100;PDPEV27086513;true
BAC146;100;PDPEV27086514;true
AEA337;100;PDPEV27086515;true
CAC851;100;PDPEV27086516;true
ACC145;100;PDPEV27086517;true
BAC143;100;PDPEV27086518;true
AEA167;100;PDPEV27086519;true
BAB934;100;PDPEV27086520;true
ACD521;100;PDPEV27086521;true
ABB645;100;PDPEV27086522;true
ADD507;100;PDPEV27086523;true
BDA581;100;PDPEV27086524;true
BDA582;100;PDPEV27086525;true
BEA667;100;PDPEV27086526;true
BBD779;100;PDPEV27086527;true
CAC683;100;PDPEV27086528;true
CAC684;100;PDPEV27086529;true
BAA450;100;PDPEV27086530;true
ADD545;100;PDPEV27086531;true
ACD332;100;PDPEV27086532;true
CAE259;100;PDPEV27086533;true
BCE056;100;PDPEV27086534;true
BAB935;100;PDPEV27086535;true
BDA583;100;PDPEV27086536;true
BDA664;100;PDPEV27086537;true
BCE013;100;PDPEV27086538;true
CAE318;100;PDPEV27086539;true
CAE319;100;PDPEV27086540;true
BBC282;100;PDPEV27086541;true
ADD505;100;PDPEV27086542;true
ADD766;100;PDPEV27086543;true
ACD380;100;PDPEV27086544;true
ACC024;100;PDPEV27086545;true
ABB496;100;PDPEV27086546;true
BEC355;100;PDPEV27086547;true
CAC941;100;PDPEV27086548;true
BAA679;100;PDPEV27086549;true
BEC356;100;PDPEV27086550;true
ACE690;100;PDPEV27086551;true
BCE293;100;PDPEV27086552;true
ABA119;100;PDPEV27086553;true
ACB975;100;PDPEV27086554;true
BCE219;100;PDPEV27086555;true
BAA618;100;PDPEV27086556;true
BCE088;100;PDPEV27086557;true
BEA740;100;PDPEV27086558;true
BCE090;100;PDPEV27086559;true
CAD308;100;PDPEV27086560;true
ABA987;100;PDPEV27086561;true
AAB143;100;PDPEV27086562;true
BCB338;100;PDPEV27086563;true
ADA948;100;PDPEV27086564;true
AEC920;100;PDPEV27086565;true
BCB331;100;PDPEV27086566;true
ADE828;100;PDPEV27086567;true
AEB562;100;PDPEV27086568;true
ACC927;100;PDPEV27086569;true
ABB077;100;PDPEV27086570;true
BAB591;100;PDPEV27086571;true
ADE769;100;PDPEV27086572;true
AAB146;100;PDPEV27086573;true
ACE834;100;PDPEV27086574;true
BED824;100;PDPEV27086575;true
BBD464;100;PDPEV27086576;true
ADE831;100;PDPEV27086577;true
BAD336;100;PDPEV27086578;true
ADE490;100;PDPEV27086579;true
BAE889;100;PDPEV27086580;true
BCE869;100;PDPEV27086581;true
BDA076;100;PDPEV27086582;true
BBD092;100;PDPEV27086583;true
BBC026;100;PDPEV27086584;true
ADE193;100;PDPEV27086585;true
BCE023;100;PDPEV27086586;true
BBD165;100;PDPEV27086587;true
BBD166;100;PDPEV27086588;true
ACB892;100;PDPEV27086589;true
BAB426;100;PDPEV27086590;true
CAD685;100;PDPEV27086591;true
ABA484;100;PDPEV27086592;true
ADE669;100;PDPEV27086593;true
ADE670;100;PDPEV27086594;true
BCC233;100;PDPEV27086595;true
ADE672;100;PDPEV27086596;true
AAD190;100;PDPEV27086597;true
CAD392;100;PDPEV27086598;true
AEA048;100;PDPEV27086599;true
AEA049;100;PDPEV27086600;true
BAB812;100;PDPEV27086601;true
BAB813;100;PDPEV27086602;true
ABB348;100;PDPEV27086603;true
ACC969;100;PDPEV27086604;true
BDA206;100;PDPEV27086605;true
BEB219;100;PDPEV27086606;true
BAD954;100;PDPEV27086607;true
AEC171;100;PDPEV27086608;true
ADD942;100;PDPEV27086609;true
ABD078;100;PDPEV27086610;true
ACC121;100;PDPEV27086611;true
ADD943;100;PDPEV27086612;true
BBC588;100;PDPEV27086613;true
BCA418;100;PDPEV27086614;true
ADE350;100;PDPEV27086615;true
BAA761;100;PDPEV27086616;true
ACA220;100;PDPEV27086617;true
BED567;100;PDPEV27086618;true
BCE377;100;PDPEV27086619;true
ACD184;100;PDPEV27086620;true
BEC136;100;PDPEV27086621;true
BAC147;100;PDPEV27086622;true
ACB931;100;PDPEV27086623;true
BAA573;100;PDPEV27086624;true
BCE170;100;PDPEV27086625;true
ADD714;100;PDPEV27086626;true
BCE171;100;PDPEV27086627;true
BCE172;100;PDPEV27086628;true
ADC148;100;PDPEV27086629;true
AAD548;100;PDPEV27086630;true
BCC595;100;PDPEV27086631;true
BBA478;100;PDPEV27086632;true
CAB829;100;PDPEV27086633;true
CAA936;100;PDPEV27086634;true
ADC716;100;PDPEV27086635;true
ADC717;100;PDPEV27086636;true
AEE565;100;PDPEV27086637;true
ACE645;100;PDPEV27086638;true
AEE087;100;PDPEV27086639;true
BCD135;100;PDPEV27086640;true
AAD602;100;PDPEV27086641;true
ACB832;100;PDPEV27086642;true
BDE411;100;PDPEV27086643;true
AEE088;100;PDPEV27086644;true
BDE870;100;PDPEV27086645;true
AAE136;100;PDPEV27086646;true
ACB834;100;PDPEV27086647;true
ADC741;100;PDPEV27086648;true
CAD061;100;PDPEV27086649;true
ADE026;100;PDPEV27086650;true
BBC615;100;PDPEV27086651;true
ADD973;100;PDPEV27086652;true
BCD813;100;PDPEV27086653;true
AEA315;100;PDPEV27086654;true
ACC142;100;PDPEV27086655;true
CAD063;100;PDPEV27086656;true
BCE380;100;PDPEV27086657;true
BBC617;100;PDPEV27086658;true
ACD516;100;PDPEV27086659;true
ACD517;100;PDPEV27086660;true
BEA741;100;PDPEV27086661;true
BCE091;100;PDPEV27086662;true
BAA485;100;PDPEV27086663;true
ABA028;100;PDPEV27086664;true
ACB952;100;PDPEV27086665;true
ACB953;100;PDPEV27086666;true
ACB846;100;PDPEV27086667;true
BBC310;100;PDPEV27086668;true
BAA593;100;PDPEV27086669;true
ABB228;100;PDPEV27086670;true
BAB674;100;PDPEV27086671;true
ABB230;100;PDPEV27086672;true
CAD996;100;PDPEV27086673;true
ACC343;100;PDPEV27086674;true
BDA328;100;PDPEV27086675;true
ADE937;100;PDPEV27086676;true
ABB248;100;PDPEV27086677;true
CAE021;100;PDPEV27086678;true
CAE022;100;PDPEV27086679;true
BEC204;100;PDPEV27086680;true
ACD236;100;PDPEV27086681;true
BBD202;100;PDPEV27086682;true
BAB111;100;PDPEV27086683;true
BAD844;100;PDPEV27086684;true
BEE226;100;PDPEV27086685;true
BAE434;100;PDPEV27086686;true
BAE094;100;PDPEV27086687;true
ACA605;100;PDPEV27086688;true
BDE423;100;PDPEV27086689;true
BDC460;100;PDPEV27086690;true
CAB884;100;PDPEV27086691;true
AAB665;100;PDPEV27086692;true
AEC052;100;PDPEV27086693;true
CAA632;100;PDPEV27086694;true
CAB592;100;PDPEV27086695;true
AAB667;100;PDPEV27086696;true
ABD320;100;PDPEV27086697;true
ACA606;100;PDPEV27086698;true
CAC810;100;PDPEV27086699;true
BBC358;100;PDPEV27086700;true
ACB894;100;PDPEV27086701;true
BEA781;100;PDPEV27086702;true
BCE121;100;PDPEV27086703;true
BAD158;100;PDPEV27086704;true
AEB406;100;PDPEV27086705;true
AAA962;100;PDPEV27086706;true
BDB862;100;PDPEV27086707;true
ACE651;100;PDPEV27086708;true
BAD159;100;PDPEV27086709;true
ABB056;100;PDPEV27086710;true
BCA088;100;PDPEV27086711;true
BAD187;100;PDPEV27086712;true
AEB428;100;PDPEV27086713;true
BEB872;100;PDPEV27086714;true
BDA194;100;PDPEV27086715;true
BBD408;100;PDPEV27086716;true
ADE675;100;PDPEV27086717;true
AAB359;100;PDPEV27086718;true
BEC138;100;PDPEV27086719;true
ACC138;100;PDPEV27086720;true
BCD313;100;PDPEV27086721;true
ACB054;100;PDPEV27086722;true
ABD231;100;PDPEV27086723;true
ACB787;100;PDPEV27086724;true
AEB892;100;PDPEV27086725;true
ADE904;100;PDPEV27086726;true
BEC018;100;PDPEV27086727;true
ADC054;100;PDPEV27086728;true
ABB241;100;PDPEV27086729;true
BDE204;100;PDPEV27086730;true
BAB688;100;PDPEV27086731;true
BEC041;100;PDPEV27086732;true
BDA416;100;PDPEV27086733;true
ADC900;100;PDPEV27086734;true
BBB456;100;PDPEV27086735;true
BBC695;100;PDPEV27086736;true
ABA367;100;PDPEV27086737;true
CAD134;100;PDPEV27086738;true
CAD135;100;PDPEV27086739;true
AAE383;100;PDPEV27086740;true
ABE879;100;PDPEV27086741;true
BCE492;100;PDPEV27086742;true
ABE880;100;PDPEV27086743;true
AED563;100;PDPEV27086744;true
ACC214;100;PDPEV27086745;true
ABA368;100;PDPEV27086746;true
ABE881;100;PDPEV27086747;true
BAA853;100;PDPEV27086748;true
CAD137;100;PDPEV27086749;true
AEB887;100;PDPEV27086750;true
BEE186;100;PDPEV27086751;true
BAA854;100;PDPEV27086752;true
BBB708;100;PDPEV27086753;true
BAA780;100;PDPEV27086754;true
BDA493;100;PDPEV27086755;true
CAE173;100;PDPEV27086756;true
BEB030;100;PDPEV27086757;true
BAA762;100;PDPEV27086758;true
ABA266;100;PDPEV27086759;true
BAA763;100;PDPEV27086760;true
ABA286;100;PDPEV27086761;true
BAB856;100;PDPEV27086762;true
ADD737;100;PDPEV27086763;true
ACB813;100;PDPEV27086764;true
AAB643;100;PDPEV27086765;true
ACB814;100;PDPEV27086766;true
ADD605;100;PDPEV27086767;true
BCD989;100;PDPEV27086768;true
BAA590;100;PDPEV27086769;true
ACB842;100;PDPEV27086770;true
CAC741;100;PDPEV27086771;true
AAE995;100;PDPEV27086772;true
ABD273;100;PDPEV27086773;true
ACB797;100;PDPEV27086774;true
BDD184;100;PDPEV27086775;true
ABA164;100;PDPEV27086776;true
BCE063;100;PDPEV27086777;true
CAC934;100;PDPEV27086778;true
CAC744;100;PDPEV27086779;true
CAC719;100;PDPEV27086780;true
BBC346;100;PDPEV27086781;true
BCE271;100;PDPEV27086782;true
CAC720;100;PDPEV27086783;true
BAA674;100;PDPEV27086784;true
ACB723;100;PDPEV27086785;true
ACB879;100;PDPEV27086786;true
AAE882;100;PDPEV27086787;true
BBC190;100;PDPEV27086788;true
BCE134;100;PDPEV27086789;true
ACB815;100;PDPEV27086790;true
BBC495;100;PDPEV27086791;true
CAC937;100;PDPEV27086792;true
ACB915;100;PDPEV27086793;true
ADD704;100;PDPEV27086794;true
RRR123;100;PDPEV27086795;true
HHH000;100;PDPEV27086796;true
KKK888;100;PDPEV27086797;true
JJJ123;100;PDPEV27086798;true
SSS119;100;PDPEV27086799;true
NNN155;100;PDPEV27086800;true
VVV007;100;PDPEV27086801;true
LLL990;100;PDPEV27086802;true
AOR071;100;PDPEV27086803;true
NNN123;100;PDPEV27086804;true
SAS828;100;PDPEV27086805;true
JJJ828;100;PDPEV27086806;true
BBM562;100;PDPEV27086807;true
RTG789;100;PDPEV27086808;true
FTR135;100;PDPEV27086809;true
FFF117;100;PDPEV27086810;true
JSU111;100;PDPEV27086811;true
BBB834;100;PDPEV27086812;true
ACB470;100;PDPEV27086813;true
BDA090;100;PDPEV27086814;true
ABB102;100;PDPEV27086815;true
ACC820;100;PDPEV27086816;true
ACC570;100;PDPEV27086817;true
BCE829;100;PDPEV27086818;true
BEB490;100;PDPEV27086819;true
BEE424;100;PDPEV27086820;true
AEA396;100;PDPEV27086821;true
CAE494;100;PDPEV27086822;true
BAC192;100;PDPEV27086823;true
CAE519;100;PDPEV27086824;true
BBE061;100;PDPEV27086825;true
AEB455;100;PDPEV27086826;true
ADE051;100;PDPEV27086827;true
BCE632;100;PDPEV27086828;true
BCE633;100;PDPEV27086829;true
ACC339;100;PDPEV27086830;true
BBC745;100;PDPEV27086831;true
CAD230;100;PDPEV27086832;true
BCE611;100;PDPEV27086833;true
BAB276;100;PDPEV27086834;true
ADE092;100;PDPEV27086835;true
BEB179;100;PDPEV27086836;true
ACC256;100;PDPEV27086837;true
ABB418;100;PDPEV27086838;true
ABB419;100;PDPEV27086839;true
BBD255;100;PDPEV27086840;true
ACD302;100;PDPEV27086841;true
BDA033;100;PDPEV27086842;true
BDA034;100;PDPEV27086843;true
AEA131;100;PDPEV27086844;true
BAB978;100;PDPEV27086845;true
ABB597;100;PDPEV27086846;true
AEE733;100;PDPEV27086847;true
BDA724;100;PDPEV27086848;true
BBD923;100;PDPEV27086849;true
ADC901;100;PDPEV27086850;true
ACB060;100;PDPEV27086851;true
BEC142;100;PDPEV27086852;true
ACB087;100;PDPEV27086853;true
BDA421;100;PDPEV27086854;true
CAC473;100;PDPEV27086855;true
AEA016;100;PDPEV27086856;true
ACD339;100;PDPEV27086857;true
ACD340;100;PDPEV27086858;true
ABA223;100;PDPEV27086859;true
BAA729;100;PDPEV27086860;true
BBD786;100;PDPEV27086861;true
CAE266;100;PDPEV27086862;true
BDA594;100;PDPEV27086863;true
BAB943;100;PDPEV27086864;true
BBD787;100;PDPEV27086865;true
ACD342;100;PDPEV27086866;true
BBD788;100;PDPEV27086867;true
BEE105;100;PDPEV27086868;true
BAD602;100;PDPEV27086869;true
ACD343;100;PDPEV27086870;true
ABB462;100;PDPEV27086871;true
BEA765;100;PDPEV27086872;true
AAB422;100;PDPEV27086873;true
CAC802;100;PDPEV27086874;true
ABA653;100;PDPEV27086875;true
BAB144;100;PDPEV27086876;true
BBD641;100;PDPEV27086877;true
BAB170;100;PDPEV27086878;true
BDA434;100;PDPEV27086879;true
BCE547;100;PDPEV27086880;true
BCC238;100;PDPEV27086881;true
ABA424;100;PDPEV27086882;true
ABB381;100;PDPEV27086883;true
BDA435;100;PDPEV27086884;true
ACD245;100;PDPEV27086885;true
BBD642;100;PDPEV27086886;true
AEE000;100;PDPEV27086887;true
ACA303;100;PDPEV27086888;true
BEA821;100;PDPEV27086889;true
BBC398;100;PDPEV27086890;true
BAA562;100;PDPEV27086891;true
ABA063;100;PDPEV27086892;true
ACB916;100;PDPEV27086893;true
BEA822;100;PDPEV27086894;true
ACB919;100;PDPEV27086895;true
BEA823;100;PDPEV27086896;true
BEA722;100;PDPEV27086897;true
BEA801;100;PDPEV27086898;true
BCE155;100;PDPEV27086899;true
BBD907;100;PDPEV27086900;true
AFD324;100;PDPEV27086901;true
ACC465;100;PDPEV27086902;true
BCD708;100;PDPEV27086903;true
BEA377;100;PDPEV27086904;true
BBB978;100;PDPEV27086905;true
BCD734;100;PDPEV27086906;true
BDC336;100;PDPEV27086907;true
BAD794;100;PDPEV27086908;true
ABD376;100;PDPEV27086909;true
BEA257;100;PDPEV27086910;true
CAC241;100;PDPEV27086911;true
AAE509;100;PDPEV27086912;true
AEE971;100;PDPEV27086913;true
BEA260;100;PDPEV27086914;true
CAC243;100;PDPEV27086915;true
BAA008;100;PDPEV27086916;true
ABD277;100;PDPEV27086917;true
CAC274;100;PDPEV27086918;true
AAB502;100;PDPEV27086919;true
ACB406;100;PDPEV27086920;true
BBB900;100;PDPEV27086921;true
BAD676;100;PDPEV27086922;true
BEA434;100;PDPEV27086923;true
AAB534;100;PDPEV27086924;true
BBB818;100;PDPEV27086925;true
BEA292;100;PDPEV27086926;true
BBB819;100;PDPEV27086927;true
ACB335;100;PDPEV27086928;true
BDC337;100;PDPEV27086929;true
BDC338;100;PDPEV27086930;true
CAC276;100;PDPEV27086931;true
ABD278;100;PDPEV27086932;true
BAA010;100;PDPEV27086933;true
ABD279;100;PDPEV27086934;true
BAA165;100;PDPEV27086935;true
BBC052;100;PDPEV27086936;true
ABE857;100;PDPEV27086937;true
AEE756;100;PDPEV27086938;true
BDA417;100;PDPEV27086939;true
ABA452;100;PDPEV27086940;true
ACC286;100;PDPEV27086941;true
ABB300;100;PDPEV27086942;true
AEE850;100;PDPEV27086943;true
BBB566;100;PDPEV27086944;true
BCD344;100;PDPEV27086945;true
ACB088;100;PDPEV27086946;true
BCC183;100;PDPEV27086947;true
AAD129;100;PDPEV27086948;true
ADC926;100;PDPEV27086949;true
AEC098;100;PDPEV27086950;true
ADA349;100;PDPEV27086951;true
BCE176;100;PDPEV27086952;true
AEC099;100;PDPEV27086953;true
ACB972;100;PDPEV27086954;true
BEA836;100;PDPEV27086955;true
BCE251;100;PDPEV27086956;true
CAA823;100;PDPEV27086957;true
BAC076;100;PDPEV27086958;true
BAC077;100;PDPEV27086959;true
CAE338;100;PDPEV27086960;true
BEC446;100;PDPEV27086961;true
BBD924;100;PDPEV27086962;true
BDA726;100;PDPEV27086963;true
ABB303;100;PDPEV27086964;true
ABD220;100;PDPEV27086965;true
BEE419;100;PDPEV27086966;true
BCA828;100;PDPEV27086967;true
AEC168;100;PDPEV27086968;true
BBB542;100;PDPEV27086969;true
ABA263;100;PDPEV27086970;true
BBC586;100;PDPEV27086971;true
ADE122;100;PDPEV27086972;true
ABA264;100;PDPEV27086973;true
ACA962;100;PDPEV27086974;true
BAB062;100;PDPEV27086975;true
ACD454;100;PDPEV27086976;true
AEA028;100;PDPEV27086977;true
ABB335;100;PDPEV27086978;true
BAB655;100;PDPEV27086979;true
BCC643;100;PDPEV27086980;true
BDE344;100;PDPEV27086981;true
BBA710;100;PDPEV27086982;true
BDE345;100;PDPEV27086983;true
AAD592;100;PDPEV27086984;true
BDE346;100;PDPEV27086985;true
ADC047;100;PDPEV27086986;true
ADC049;100;PDPEV27086987;true
AEE002;100;PDPEV27086988;true
AAD235;100;PDPEV27086989;true
BCC294;100;PDPEV27086990;true
ADA254;100;PDPEV27086991;true
ABD367;100;PDPEV27086992;true
BCC681;100;PDPEV27086993;true
ABE967;100;PDPEV27086994;true
BBA888;100;PDPEV27086995;true
CAB910;100;PDPEV27086996;true
BEA186;100;PDPEV27086997;true
ACA261;100;PDPEV27086998;true
ADE943;100;PDPEV27086999;true
ACA277;100;PDPEV27087000;true
BBC192;100;PDPEV27087001;true
ADD511;100;PDPEV27087002;true
BBC595;100;PDPEV27087003;true
ACD369;100;PDPEV27087004;true
ABB492;100;PDPEV27087005;true
ABB493;100;PDPEV27087006;true
BCE383;100;PDPEV27087007;true
BDA627;100;PDPEV27087008;true
AAE914;100;PDPEV27087009;true
ABB494;100;PDPEV27087010;true
BBD820;100;PDPEV27087011;true
CAE289;100;PDPEV27087012;true
ACB725;100;PDPEV27087013;true
ADD515;100;PDPEV27087014;true
AEB940;100;PDPEV27087015;true
BAD707;100;PDPEV27087016;true
AEB941;100;PDPEV27087017;true
BCA597;100;PDPEV27087018;true
AAB309;100;PDPEV27087019;true
AAB310;100;PDPEV27087020;true
AAB334;100;PDPEV27087021;true
AAB337;100;PDPEV27087022;true
AEB744;100;PDPEV27087023;true
BEA282;100;PDPEV27087024;true
BAD965;100;PDPEV27087025;true
ACB331;100;PDPEV27087026;true
ACE987;100;PDPEV27087027;true
BCA849;100;PDPEV27087028;true
BAA003;100;PDPEV27087029;true
BDC139;100;PDPEV27087030;true
CAC270;100;PDPEV27087031;true
BAD500;100;PDPEV27087032;true
AAE720;100;PDPEV27087033;true
BCD802;100;PDPEV27087034;true
ACE989;100;PDPEV27087035;true
BAA220;100;PDPEV27087036;true
BBC028;100;PDPEV27087037;true
BCD571;100;PDPEV27087038;true
BCD803;100;PDPEV27087039;true
BAD502;100;PDPEV27087040;true
ADD349;100;PDPEV27087041;true
CAC496;100;PDPEV27087042;true
AAE527;100;PDPEV27087043;true
BEA289;100;PDPEV27087044;true
ACE997;100;PDPEV27087045;true
CAC273;100;PDPEV27087046;true
ADD167;100;PDPEV27087047;true
BAA007;100;PDPEV27087048;true
ADD168;100;PDPEV27087049;true
CAC517;100;PDPEV27087050;true
AAB766;100;PDPEV27087051;true
AEC179;100;PDPEV27087052;true
BEE437;100;PDPEV27087053;true
BED991;100;PDPEV27087054;true
BBB867;100;PDPEV27087055;true
ADD365;100;PDPEV27087056;true
BCD838;100;PDPEV27087057;true
AAE573;100;PDPEV27087058;true
BAA058;100;PDPEV27087059;true
ACE837;100;PDPEV27087060;true
ADD883;100;PDPEV27087061;true
AEE659;100;PDPEV27087062;true
ACD455;100;PDPEV27087063;true
BDA704;100;PDPEV27087064;true
ADC825;100;PDPEV27087065;true
ABB586;100;PDPEV27087066;true
AAE204;100;PDPEV27087067;true
AEE660;100;PDPEV27087068;true
BDA706;100;PDPEV27087069;true
BAB103;100;PDPEV27087070;true
ACA963;100;PDPEV27087071;true
BAB104;100;PDPEV27087072;true
CAD377;100;PDPEV27087073;true
ADE292;100;PDPEV27087074;true
CAD379;100;PDPEV27087075;true
ACA964;100;PDPEV27087076;true
BCE732;100;PDPEV27087077;true
ACC456;100;PDPEV27087078;true
ACC457;100;PDPEV27087079;true
ABA606;100;PDPEV27087080;true
AAA940;100;PDPEV27087081;true
AEE662;100;PDPEV27087082;true
ADC826;100;PDPEV27087083;true
BEB390;100;PDPEV27087084;true
BCE733;100;PDPEV27087085;true
BBC963;100;PDPEV27087086;true
BEE299;100;PDPEV27087087;true
ADC827;100;PDPEV27087088;true
BDA522;100;PDPEV27087089;true
BCE759;100;PDPEV27087090;true
BEC140;100;PDPEV27087091;true
ABA366;100;PDPEV27087092;true
BAB786;100;PDPEV27087093;true
BEC141;100;PDPEV27087094;true
BEE300;100;PDPEV27087095;true
ADE896;100;PDPEV27087096;true
CAC014;100;PDPEV27087097;true
BCD316;100;PDPEV27087098;true
ADC899;100;PDPEV27087099;true
ABB311;100;PDPEV27087100;true
AAE072;100;PDPEV27087101;true
CAC690;100;PDPEV27087102;true
ADD553;100;PDPEV27087103;true
ADD517;100;PDPEV27087104;true
BEA641;100;PDPEV27087105;true
BEA676;100;PDPEV27087106;true
ADD770;100;PDPEV27087107;true
AAE961;100;PDPEV27087108;true
BCE019;100;PDPEV27087109;true
AAE901;100;PDPEV27087110;true
BCE007;100;PDPEV27087111;true
CAC754;100;PDPEV27087112;true
BCE073;100;PDPEV27087113;true
ADD577;100;PDPEV27087114;true
